Date,Open,High,Low,Close,Adj Close,Volume
2019-01-30,266.670013,270.119995,265.850006,269.230011,259.619324,5117200
2019-01-31,269.119995,272.029999,268.920013,271.549988,261.856537,6521800
2019-02-01,271.799988,272.839996,270.829987,271.700012,262.001160,3901800
2019-02-04,271.769989,273.670013,270.980011,273.649994,263.881500,2960200
2019-02-05,274.119995,275.079987,273.540009,274.820007,265.009735,4051300
2019-02-06,274.440002,274.980011,273.570007,274.410004,264.614441,3962600
2019-02-07,272.579987,273.179993,269.929993,271.829987,262.126495,6678000
2019-02-08,270.350006,272.149994,269.470001,272.130005,262.415833,2909300
2019-02-11,272.839996,273.149994,271.700012,272.279999,262.560425,2770300
2019-02-12,274.059998,276.200012,274.000000,275.820007,265.974091,4285400
2019-02-13,276.720001,277.619995,276.250000,276.660004,266.784088,2994400
2019-02-14,275.440002,277.309998,274.540009,276.029999,266.176575,7159700
2019-02-15,278.010010,279.160004,277.820007,279.160004,269.194855,4844200
2019-02-19,278.209991,280.299988,278.179993,279.549988,269.570923,4588400
2019-02-20,279.549988,280.630005,278.989990,280.089996,270.091675,5534300
2019-02-21,279.450012,279.790009,278.040009,279.209991,269.243073,3118300
2019-02-22,279.859985,281.079987,279.540009,280.820007,270.795624,4962900
2019-02-25,282.459991,283.059998,281.149994,281.260010,271.219879,4699300
2019-02-26,280.809998,282.019989,280.660004,281.049988,271.017365,4881300
2019-02-27,280.279999,281.309998,279.200012,280.910004,270.882355,3283800
2019-02-28,280.660004,281.179993,280.059998,280.320007,270.313477,4166100
2019-03-01,282.200012,282.619995,280.559998,282.309998,272.232422,4204000
2019-03-04,283.369995,283.570007,278.549988,281.160004,271.123474,4811800
2019-03-05,281.279999,281.489990,280.140015,280.799988,270.776306,2502400
2019-03-06,280.869995,280.880005,278.679993,279.010010,269.050232,3411700
2019-03-07,278.529999,278.660004,275.739990,276.760010,266.880585,4553800
2019-03-08,274.579987,276.329987,274.100006,276.200012,266.340515,5315800
2019-03-11,276.959991,280.350006,276.940002,280.209991,270.207367,3843700
2019-03-12,280.790009,281.799988,280.619995,281.200012,271.162048,2089500
2019-03-13,282.230011,284.130005,282.040009,283.149994,273.042419,2804600
2019-03-14,283.140015,283.600006,282.429993,283.010010,272.907410,2396400
2019-03-15,283.559998,285.209991,283.329987,284.279999,274.132050,3132400
2019-03-18,284.570007,285.670013,284.329987,285.410004,275.221771,3786200
2019-03-19,286.510010,287.399994,284.440002,285.540009,275.347076,5845600
2019-03-20,284.059998,285.380005,282.190002,283.390015,274.359619,4671800
2019-03-21,282.510010,287.070007,282.489990,286.570007,277.438263,3615200
2019-03-22,285.119995,285.709991,281.070007,281.160004,272.200684,6540600
2019-03-25,280.769989,282.079987,279.529999,280.910004,271.958618,4726400
2019-03-26,282.869995,284.089996,281.450012,282.959991,273.943268,4222700
2019-03-27,283.019989,283.660004,279.829987,281.579987,272.607239,3437000
2019-03-28,282.250000,283.100006,280.959991,282.690002,273.681915,2380700
2019-03-29,284.309998,284.739990,283.029999,284.559998,275.492340,4331300
2019-04-01,286.640015,288.079987,286.350006,287.850006,278.677460,4170400
2019-04-02,287.970001,288.160004,287.040009,287.920013,278.745209,7162300
2019-04-03,289.250000,289.700012,287.679993,288.440002,279.248657,3439000
2019-04-04,288.739990,289.390015,287.950012,289.130005,279.916687,3422400
2019-04-05,289.859985,290.559998,289.540009,290.450012,281.194672,3928500
2019-04-08,290.029999,290.850006,289.309998,290.769989,281.504456,2492300
2019-04-09,289.730011,290.019989,288.660004,289.269989,280.052216,3990400
2019-04-10,289.720001,290.339996,289.269989,290.220001,280.971954,2879200
2019-04-11,290.769989,290.779999,289.529999,290.200012,280.952606,2581400
2019-04-12,291.970001,292.440002,291.209991,292.160004,282.850098,2516100
2019-04-15,292.239990,292.309998,291.040009,291.920013,282.617798,3124800
2019-04-16,292.920013,292.980011,291.459991,292.140015,282.830811,3759000
2019-04-17,293.380005,293.390015,290.940002,291.369995,282.085327,4343000
2019-04-18,292.089996,292.279999,290.619995,292.000000,282.695190,4367500
2019-04-22,291.130005,292.399994,291.040009,292.299988,282.985687,2879500
2019-04-23,292.649994,295.109985,292.399994,294.839996,285.444733,4574500
2019-04-24,294.750000,295.140015,294.059998,294.220001,284.844452,2568500
2019-04-25,294.130005,294.760010,292.679993,294.040009,284.670227,1839000
2019-04-26,294.109985,295.500000,293.209991,295.470001,286.054688,2160500
2019-04-29,295.510010,296.459991,295.410004,295.790009,286.364471,2986600
2019-04-30,295.489990,296.329987,293.910004,295.940002,286.509705,4549100
2019-05-01,296.730011,296.929993,293.769989,293.799988,284.437866,2952100
2019-05-02,293.640015,294.679993,291.489990,293.260010,283.915100,3279700
2019-05-03,294.790009,296.329987,294.570007,296.010010,286.577454,3160500
2019-05-06,291.220001,295.279999,290.880005,294.899994,285.502838,2792400
2019-05-07,292.130005,292.790009,287.750000,289.910004,280.671814,5263000
2019-05-08,289.549988,291.380005,288.820007,289.519989,280.294281,5809800
2019-05-09,287.200012,289.239990,285.230011,288.720001,279.519745,4280900
2019-05-10,287.589996,290.899994,284.209991,290.000000,280.758942,4329400
2019-05-13,284.309998,285.399994,281.839996,282.799988,273.788391,5831700
2019-05-14,283.910004,287.019989,283.750000,285.320007,276.228088,3202800
2019-05-15,283.500000,287.700012,283.250000,287.029999,277.883636,3135500
2019-05-16,287.769989,291.170013,287.709991,289.559998,280.333008,3911200
2019-05-17,287.089996,290.540009,287.079987,287.899994,278.725861,3833300
2019-05-20,286.049988,287.369995,285.049988,285.980011,276.867065,2515800
2019-05-21,287.769989,288.859985,287.489990,288.480011,279.287445,3634900
2019-05-22,287.350006,288.600006,287.059998,287.649994,278.483856,3147400
2019-05-23,285.100006,285.109985,282.470001,284.059998,275.008301,4419100
2019-05-24,285.660004,286.119995,284.010010,284.760010,275.685974,1809900
2019-05-28,285.019989,286.079987,282.079987,282.079987,273.091339,2455600
2019-05-29,280.779999,281.200012,278.559998,280.239990,271.309937,6641200
2019-05-30,280.959991,281.920013,279.679993,280.869995,271.919891,3840000
2019-05-31,278.059998,278.959991,277.109985,277.299988,268.463623,5428400
2019-06-03,277.149994,278.390015,274.899994,276.380005,267.573029,5589700
2019-06-04,278.959991,282.579987,278.470001,282.440002,273.439880,3598900
2019-06-05,284.250000,284.899994,282.209991,284.859985,275.782745,4673700
2019-06-06,285.209991,287.500000,284.489990,286.760010,277.622223,4294500
2019-06-07,287.899994,290.829987,287.700012,289.670013,280.439484,3180200
2019-06-10,291.359985,292.809998,290.869995,291.000000,281.727081,3862800
2019-06-11,293.000000,293.420013,290.179993,290.950012,281.678711,2923100
2019-06-12,290.660004,291.250000,289.829987,290.290009,281.039734,2310100
2019-06-13,291.399994,291.970001,290.630005,291.619995,282.327332,2305000
2019-06-14,291.309998,291.929993,290.399994,291.250000,281.969116,2000100
2019-06-17,289.750000,290.450012,289.410004,289.739990,282.230164,2511100
2019-06-18,291.630005,293.799988,291.250000,292.450012,284.869934,4622700
2019-06-19,292.790009,293.890015,291.779999,293.239990,285.639465,7606200
2019-06-20,296.320007,296.570007,293.880005,296.019989,288.347412,4409000
2019-06-21,295.790009,297.200012,295.470001,295.570007,287.909058,3628100
2019-06-24,295.899994,296.269989,295.149994,295.269989,287.616821,3549200
2019-06-25,295.350006,295.410004,292.299988,292.410004,284.830963,2975600
2019-06-26,293.420013,293.989990,292.019989,292.079987,284.509491,4210200
2019-06-27,292.989990,293.730011,292.609985,293.279999,285.678436,2722100
2019-06-28,294.279999,295.209991,293.709991,294.750000,287.110352,5751100
2019-07-01,298.369995,298.880005,296.019989,297.320007,289.613739,3919300
2019-07-02,297.290009,298.230011,296.369995,298.230011,290.500153,3786000
2019-07-03,298.890015,300.519989,298.750000,300.480011,292.691833,1853800
2019-07-05,299.179993,300.359985,297.739990,300.100006,292.321655,2198200
2019-07-08,298.709991,299.049988,297.739990,298.549988,290.811829,2954400
2019-07-09,297.230011,299.260010,297.190002,299.029999,291.279388,1544300
2019-07-10,300.119995,301.390015,299.500000,300.399994,292.613892,2498200
2019-07-11,301.049988,301.320007,299.929993,300.929993,293.130157,5142100
2019-07-12,301.609985,302.489990,301.260010,302.489990,294.649689,4346100
2019-07-15,302.859985,302.890015,301.970001,302.459991,294.620514,4400600
2019-07-16,302.410004,302.600006,301.190002,301.440002,293.626953,2233900
2019-07-17,301.470001,301.640015,299.480011,299.480011,291.717743,2142400
2019-07-18,298.890015,300.959991,298.420013,300.649994,292.857391,4370700
2019-07-19,301.779999,301.820007,298.690002,298.899994,291.152771,3510300
2019-07-22,299.329987,300.209991,298.769989,299.579987,291.815125,2571000
2019-07-23,300.910004,301.760010,299.959991,301.720001,293.899658,2209200
2019-07-24,300.940002,303.170013,300.829987,303.170013,295.312103,2390900
2019-07-25,302.709991,302.739990,300.829987,301.709991,293.889954,3671000
2019-07-26,302.500000,303.980011,302.399994,303.769989,295.896515,2711600
2019-07-29,303.630005,303.679993,302.579987,303.220001,295.360809,2326300
2019-07-30,301.649994,302.899994,301.220001,302.480011,294.639984,4701600
2019-07-31,302.760010,302.940002,296.890015,299.230011,291.474213,8580600
2019-08-01,299.320007,302.600006,295.660004,296.519989,288.834412,10111600
2019-08-02,295.519989,295.809998,292.589996,294.420013,286.788910,7481100
2019-08-05,289.769989,289.850006,283.339996,285.570007,278.168274,6926000
2019-08-06,287.540009,289.690002,285.929993,289.380005,281.879547,5461900
2019-08-07,286.010010,290.459991,283.660004,289.660004,282.152252,5787700
2019-08-08,291.260010,295.279999,290.679993,295.279999,287.626556,5600900
2019-08-09,294.269989,294.950012,291.320007,293.359985,285.756317,4104700
2019-08-12,291.579987,292.209991,288.690002,289.809998,282.298340,2768300
2019-08-13,289.369995,295.839996,289.000000,294.279999,286.652496,3622700
2019-08-14,289.700012,290.410004,285.399994,285.600006,278.197479,5805500
2019-08-15,286.519989,287.239990,284.019989,286.339996,278.918335,5784200
2019-08-16,288.140015,291.010010,288.079987,290.579987,283.048370,3906300
2019-08-19,293.859985,294.769989,293.140015,294.070007,286.447998,2828500
2019-08-20,293.489990,294.019989,291.609985,291.790009,284.227051,2987200
2019-08-21,294.149994,294.570007,293.429993,294.179993,286.555145,3004600
2019-08-22,294.950012,295.630005,292.100006,294.070007,286.447998,4230200
2019-08-23,292.630005,294.450012,285.100006,286.470001,279.044952,6060200
2019-08-26,288.910004,289.660004,287.239990,289.660004,282.152252,2675200
2019-08-27,291.209991,291.609985,287.690002,288.549988,281.071045,3416400
2019-08-28,287.750000,290.709991,286.890015,290.500000,282.970490,3827600
2019-08-29,293.429993,294.839996,292.299988,294.279999,286.652496,3544700
2019-08-30,295.959991,295.959991,293.119995,294.269989,286.642761,4786600
2019-09-03,292.260010,293.290009,290.950012,292.410004,284.830963,4419500
2019-09-04,294.859985,295.769989,294.049988,295.760010,288.094147,2741800
2019-09-05,298.540009,300.600006,298.399994,299.630005,291.863861,4005000
2019-09-06,299.940002,300.510010,299.200012,299.829987,292.058655,3937500
2019-09-09,300.929993,300.980011,298.910004,299.970001,292.195038,2973000
2019-09-10,299.079987,299.950012,297.709991,299.950012,292.175568,2416700
2019-09-11,300.250000,302.119995,299.540009,302.119995,294.289307,2935100
2019-09-12,303.019989,304.250000,302.220001,303.079987,295.224426,4597600
2019-09-13,303.559998,303.950012,302.440002,302.869995,295.019836,4257000
2019-09-16,301.570007,302.399994,301.200012,301.980011,294.152924,2277400
2019-09-17,301.679993,302.779999,301.540009,302.709991,294.864014,3919700
2019-09-18,302.250000,303.000000,300.010010,302.929993,295.078308,3060100
2019-09-19,303.329987,304.399994,302.489990,302.890015,295.039337,5068000
2019-09-20,303.559998,303.839996,300.600006,301.220001,293.412659,5885200
2019-09-23,300.690002,302.109985,300.440002,301.380005,293.568481,4628800
2019-09-24,301.070007,301.529999,296.470001,297.510010,291.231873,6186800
2019-09-25,297.570007,299.760010,295.970001,299.190002,292.876404,3626300
2019-09-26,299.279999,299.500000,297.100006,298.589996,292.289063,3102400
2019-09-27,299.529999,299.600006,295.339996,297.000000,290.732635,3287300
2019-09-30,297.609985,299.190002,297.559998,298.519989,292.220551,3805200
2019-10-01,299.399994,300.119995,294.630005,294.910004,288.686737,4889900
2019-10-02,293.149994,293.149994,288.239990,289.630005,283.518158,6358200
2019-10-03,289.399994,292.059998,286.420013,292.040009,285.877289,4787000
2019-10-04,292.790009,296.260010,292.750000,296.019989,289.773315,4951200
2019-10-07,295.140015,296.920013,294.420013,294.690002,288.471375,2631600
2019-10-08,292.660004,293.450012,290.109985,290.130005,284.007599,3984900
2019-10-09,292.369995,293.910004,291.709991,292.880005,286.699585,3371700
2019-10-10,292.809998,295.859985,292.619995,294.950012,288.725891,3530700
2019-10-11,297.950012,300.390015,297.779999,297.890015,291.603882,4203800
2019-10-14,297.579987,298.279999,297.239990,297.690002,291.408081,1612700
2019-10-15,298.730011,301.369995,298.649994,300.619995,294.276245,3190400
2019-10-16,300.029999,300.820007,299.589996,300.070007,293.737854,3140300
2019-10-17,301.350006,301.920013,300.200012,300.910004,294.560120,2130900
2019-10-18,300.399994,301.049988,298.649994,299.600006,293.277771,2557200
2019-10-21,301.089996,301.869995,300.670013,301.750000,295.382355,3784900
2019-10-22,302.299988,302.559998,300.570007,300.700012,294.354553,4540200
2019-10-23,300.390015,301.630005,300.190002,301.570007,295.206238,1767200
2019-10-24,302.570007,302.750000,301.149994,302.109985,295.734802,1937800
2019-10-25,301.450012,303.899994,301.420013,303.309998,296.909454,2515700
2019-10-28,304.549988,305.559998,304.549988,305.010010,298.573608,4818200
2019-10-29,304.730011,305.940002,304.559998,304.910004,298.475708,3443100
2019-10-30,305.130005,306.220001,303.690002,305.869995,299.415466,4160900
2019-10-31,305.829987,305.829987,303.450012,304.970001,298.534454,4214800
2019-11-01,306.649994,307.950012,306.470001,307.950012,301.451538,2413100
2019-11-04,309.630005,309.760010,308.709991,309.109985,302.587067,2509600
2019-11-05,309.359985,309.649994,308.429993,308.739990,302.224884,4949800
2019-11-06,308.760010,309.140015,307.769989,308.880005,302.361908,2711200
2019-11-07,310.320007,311.179993,309.410004,309.980011,303.438751,2772000
2019-11-08,309.529999,310.690002,308.779999,310.670013,304.114166,2031000
2019-11-11,309.200012,310.269989,309.000000,310.160004,303.614929,2232400
2019-11-12,310.500000,311.750000,309.890015,310.690002,304.133759,2528800
2019-11-13,309.619995,311.290009,309.399994,310.859985,304.300140,2311600
2019-11-14,310.529999,311.380005,309.839996,311.299988,304.730865,2317200
2019-11-15,312.769989,313.609985,312.019989,313.609985,306.992096,3770100
2019-11-18,313.299988,314.059998,312.799988,313.750000,307.129150,2866900
2019-11-19,314.470001,314.470001,312.980011,313.679993,307.060638,3873700
2019-11-20,313.059998,313.589996,310.809998,312.519989,305.925110,4099900
2019-11-21,312.630005,312.739990,311.179993,312.070007,305.484619,2174200
2019-11-22,312.859985,312.970001,311.619995,312.739990,306.140472,2164500
2019-11-25,313.750000,315.140015,313.750000,315.100006,308.450714,3510100
2019-11-26,315.230011,316.040009,314.839996,315.730011,309.067413,3180700
2019-11-27,316.470001,317.279999,316.149994,317.250000,310.555298,1999500
2019-11-29,316.690002,316.920013,315.850006,316.059998,309.390442,1790700
2019-12-02,316.429993,316.450012,312.950012,313.410004,306.796326,3528400
2019-12-03,310.390015,311.410004,308.880005,311.250000,304.681946,2573100
2019-12-04,312.450012,313.869995,312.109985,313.179993,306.571228,2210900
2019-12-05,314.010010,314.010010,312.350006,313.839996,307.217255,3006400
2019-12-06,315.929993,317.140015,315.890015,316.640015,309.958191,4750700
2019-12-09,316.200012,317.000000,315.619995,315.700012,309.038025,3296100
2019-12-10,315.649994,316.320007,314.609985,315.369995,308.714966,3497900
2019-12-11,315.839996,316.519989,315.410004,316.170013,309.498108,4633900
2019-12-12,316.230011,319.809998,315.970001,318.970001,312.239014,5009300
2019-12-13,318.730011,320.519989,317.839996,319.079987,312.346680,3983000
2019-12-16,319.000000,319.980011,318.989990,319.320007,314.591949,3948000
2019-12-17,319.779999,320.070007,319.290009,319.350006,314.621521,4846300
2019-12-18,319.829987,320.059998,319.359985,319.369995,314.641205,4238700
2019-12-19,319.600006,320.809998,319.339996,320.739990,315.990936,5208100
2019-12-20,321.859985,323.350006,321.809998,322.380005,317.606659,5678400
2019-12-23,322.970001,323.040009,322.450012,322.609985,317.833252,4519500
2019-12-24,322.869995,322.929993,322.309998,322.649994,317.872650,2716300
2019-12-26,323.059998,324.329987,323.019989,324.320007,319.517914,2847400
2019-12-27,325.190002,325.190002,323.709991,324.260010,319.458801,5091400
2019-12-30,324.410004,324.489990,321.959991,322.510010,317.734741,3511400
2019-12-31,321.959991,323.559998,321.570007,323.239990,318.453888,3128900
2020-01-02,324.980011,326.320007,323.950012,326.320007,321.488342,4070500
2020-01-03,322.529999,325.059998,322.510010,323.809998,319.015472,4290400
2020-01-06,321.890015,325.140015,321.779999,325.089996,320.276520,4212000
2020-01-07,324.459991,324.970001,323.649994,324.200012,319.399719,3632500
2020-01-08,324.380005,327.209991,324.109985,325.850006,321.025269,3912100
2020-01-09,327.589996,328.170013,326.940002,328.049988,323.192657,2964600
2020-01-10,328.730011,328.899994,326.619995,327.140015,322.296173,3494600
2020-01-13,327.869995,329.429993,327.359985,329.429993,324.552277,3588100
2020-01-14,328.899994,330.070007,328.109985,328.920013,324.049835,4298700
2020-01-15,328.809998,330.489990,328.709991,329.660004,324.778870,4405100
2020-01-16,331.170013,332.399994,330.920013,332.399994,327.478271,5493100
2020-01-17,333.200012,333.649994,332.540009,333.500000,328.562012,4982400
2020-01-21,332.380005,333.649994,332.309998,332.779999,327.852631,5892400
2020-01-22,333.750000,334.440002,332.679993,332.850006,327.921631,4182400
2020-01-23,332.100006,333.410004,330.880005,333.260010,328.325562,7454900
2020-01-24,333.910004,334.010010,328.839996,330.230011,325.340393,4793500
2020-01-27,324.450012,326.559998,324.089996,324.869995,320.059753,6552900
2020-01-28,326.529999,329.299988,326.000000,328.329987,323.468536,5559200
2020-01-29,329.869995,330.079987,327.920013,328.100006,323.241974,3372400
2020-01-30,325.820007,329.359985,324.959991,329.089996,324.217285,4084500
2020-01-31,328.450012,328.619995,322.179993,323.239990,318.453888,6354000
2020-02-03,324.809998,327.619995,324.730011,325.559998,320.739532,3122000
2020-02-04,329.559998,331.489990,329.220001,330.609985,325.714752,3636300
2020-02-05,333.779999,334.579987,332.200012,334.290009,329.340302,4106100
2020-02-06,335.570007,335.679993,334.290009,335.570007,330.601349,4442600
2020-02-07,334.329987,335.130005,333.119995,333.750000,328.808289,4679900
2020-02-10,332.709991,336.239990,332.709991,336.220001,331.241730,3614300
2020-02-11,337.709991,338.540009,336.260010,336.839996,331.852539,5850800
2020-02-12,338.390015,339.190002,337.980011,339.000000,333.980560,5473300
2020-02-13,337.459991,339.679993,337.100006,338.579987,333.566772,7908300
2020-02-14,339.000000,339.260010,337.750000,339.070007,334.049530,6510600
2020-02-18,338.049988,338.700012,336.750000,338.260010,333.251526,3566600
2020-02-19,339.329987,340.630005,339.019989,339.880005,334.847565,2678800
2020-02-20,339.329987,340.200012,335.230011,338.489990,333.478119,3567700
2020-02-21,337.000000,337.320007,334.100006,335.010010,330.049652,4323700
2020-02-24,324.609985,327.279999,322.700012,323.829987,319.035156,7492100
2020-02-25,325.380005,326.059998,313.079987,314.119995,309.468933,12100900
2020-02-26,315.529999,319.500000,312.070007,312.910004,308.276886,11655100
2020-02-27,306.720001,311.029999,298.709991,298.709991,294.287109,11340100
2020-02-28,290.040009,297.959991,286.709991,295.910004,291.528595,19516300
2020-03-02,299.339996,310.500000,295.649994,310.399994,305.804047,11780800
2020-03-03,310.760010,315.149994,298.880005,301.500000,297.035797,12910300
2020-03-04,307.450012,314.750000,304.709991,314.750000,310.089630,7188600
2020-03-05,306.320007,309.809998,301.309998,303.760010,299.262360,6506600
2020-03-06,294.489990,300.040009,291.420013,298.700012,294.277283,9896200
2020-03-09,277.200012,285.290009,274.579987,274.799988,270.731110,14676500
2020-03-10,285.709991,289.739990,274.609985,289.549988,285.262726,14213300
2020-03-11,281.859985,283.029999,271.989990,275.470001,271.391205,9984000
2020-03-12,256.880005,267.779999,248.559998,248.960007,245.273743,22444700
2020-03-13,264.739990,272.070007,250.520004,271.549988,267.529266,24915800
2020-03-16,242.470001,257.820007,235.000000,240.119995,236.564636,18004600
2020-03-17,245.800003,257.000000,237.820007,255.389999,251.608536,18140900
2020-03-18,237.220001,246.889999,228.779999,241.169998,237.599075,22014200
2020-03-19,239.320007,248.250000,232.940002,242.059998,238.475906,18324900
2020-03-20,244.850006,246.699997,230.699997,231.160004,227.737320,12619800
2020-03-23,230.229996,231.460007,220.279999,224.649994,221.323669,14473200
2020-03-24,236.990005,246.350006,235.970001,245.880005,242.239365,12474400
2020-03-25,245.570007,257.200012,240.490005,247.470001,245.333389,11938200
2020-03-26,250.330002,263.630005,249.899994,262.369995,260.104736,15886800
2020-03-27,254.000000,261.630005,251.779999,254.240005,252.044952,9514700
2020-03-30,256.529999,263.200012,254.369995,262.359985,260.094818,9539800
2020-03-31,261.399994,264.100006,257.000000,258.399994,256.169006,9561000
2020-04-01,248.759995,252.220001,244.619995,246.800003,244.669189,13680800
2020-04-02,245.919998,253.470001,245.440002,252.589996,250.409195,7510800
2020-04-03,251.490005,254.050003,246.000000,249.020004,246.870026,6419000
2020-04-06,258.630005,267.809998,257.540009,265.799988,263.505127,9644800
2020-04-07,275.070007,276.000000,265.700012,265.910004,263.614197,11723100
2020-04-08,268.750000,276.250000,266.399994,275.000000,272.625702,5987700
2020-04-09,278.649994,282.070007,276.350006,279.119995,276.710114,11462100
2020-04-13,278.000000,278.309998,272.290009,276.440002,274.053284,7569700
2020-04-14,281.869995,285.799988,280.799988,284.829987,282.370850,8106500
2020-04-15,278.440002,280.459991,276.309998,278.570007,276.164886,6012100
2020-04-16,280.019989,280.899994,276.619995,280.049988,277.632111,6179800
2020-04-17,286.290009,288.220001,283.309998,287.579987,285.097107,7982800
2020-04-20,283.510010,287.209991,282.260010,282.459991,280.021301,5692100
2020-04-21,277.609985,278.910004,272.920013,273.859985,271.495544,8689400
2020-04-22,279.190002,281.929993,277.799988,280.059998,277.642029,7207100
2020-04-23,281.350006,284.809998,279.670013,279.980011,277.562714,7300700
2020-04-24,281.600006,284.579987,279.390015,283.899994,281.448883,5011900
2020-04-27,286.029999,289.200012,285.549988,288.190002,285.701843,5334600
2020-04-28,291.989990,292.359985,286.350006,286.640015,284.165222,6904700
2020-04-29,292.500000,295.839996,291.380005,294.130005,291.590546,7104800
2020-04-30,292.660004,293.179993,289.540009,291.160004,288.646179,11243800
2020-05-01,286.190002,286.929993,282.440002,283.529999,281.082062,6341200
2020-05-04,281.549988,284.859985,280.100006,284.630005,282.172577,4756600
